dataset,scene,image_path,rotation_matrix,translation_vector
heritage,dioscuri,heritage/dioscuri/images/IMG_0210.png,0.012892297614820025;0.9963011628695221;-0.08495752778329366;-0.9803732876004382;0.029310931466929757;0.194959191258195;0.1967282532370971;0.08077661890286791;0.9771249317343722,1.6095117527061649;4.220190449884239;39.40337271152454
heritage,dioscuri,heritage/dioscuri/images/IMG_0213.png,0.13704066912228685;0.9850870706538388;0.10403517788303554;-0.941736743278013;0.09699703880954114;0.32206129978981046;0.3071673181942338;-0.14210924562750774;0.9409852288641639,8.1256482484976;-0.010114160952125665;29.96208007444563
heritage,dioscuri,heritage/dioscuri/images/IMG_0214.png,0.9506920510439483;-0.07837932675638323;-0.3000688341348815;0.10662480049982168;0.9911625355054491;0.07891755272930427;0.29123148181510894;-0.10702106964343704;0.9506475238763052,0.9699812005635781;7.089039430682448;30.126006232784565
heritage,dioscuri,heritage/dioscuri/images/IMG_0216.png,0.9531493996079471;-0.07728430593174317;-0.29246086590116427;0.06198515623869421;0.9961967376950375;-0.06123642879715724;0.29608117541153256;0.040239232875557765;0.9543148022033987,1.3142926375093358;2.5887895753669876;30.984419345101344
heritage,dioscuri,heritage/dioscuri/images/IMG_0223.png,0.0703667843157012;0.9972902645582048;0.02146261592848335;-0.9688464803513309;0.06320643018796779;0.23946073726966532;0.23745528668763244;-0.03764406195297686;0.9706687959462665,5.066001176447221;-3.0507308810318765;30.26818475579914
heritage,dioscuri,heritage/dioscuri/images/IMG_0227.png,0.05089150047314539;0.9979403662437768;-0.0390522803537611;-0.936650392496481;0.061261552645953565;0.3448667342664343;0.3465488384279771;0.019027548151140522;0.9378389280657824,3.1046286863119397;0.3339365695814093;30.937692147077588
heritage,dioscuri,heritage/dioscuri/images/IMG_0229.png,0.03632172348812057;0.9971138686092816;-0.06666832403686923;-0.9497153014529433;0.05520247624247321;0.3082102087907609;0.3110009302060007;0.05212120148012381;0.9489793473871129,2.1616969122409064;-0.8954300433484168;31.14807414410407
heritage,dioscuri,heritage/dioscuri/images/IMG_0230.png,0.06293894703441294;0.997933593058942;0.01293185178810477;-0.9501881356278562;0.05595438969099531;0.30661313276891355;0.3052559513887625;-0.03158559986415313;0.951746370638188,4.740588527177194;-0.9352598313992753;31.325363493220905
heritage,cyprus,heritage/cyprus/images/DSC_6633.JPG,-0.22982458771687164;0.4505476218690655;-0.8626630276700747;0.5944215401988712;0.766833088515334;0.2421364220963788;0.7706125429996403;-0.45713658220072856;-0.4440523097400404,-0.046854163471;2.45508834176;4.4589130646
heritage,cyprus,heritage/cyprus/images/DSC_6629.JPG,-0.5252972058470118;-0.640429620928172;0.5602791680645638;-0.8263331735947937;0.22679968841070708;-0.5154952837355181;0.20306730841294515;-0.7337654952194222;-0.6483454837348046,-3.896122152;-0.75965879788;3.2100496874
heritage,cyprus,heritage/cyprus/images/DSC_6625.JPG,0.07314643558842038;-0.13804950488256912;-0.9877205744350912;0.9742828609639991;0.22153193056031562;0.041188719014121744;0.21312556344210293;-0.9653320350759613;0.1507035376611614,3.1812751355;3.2528528297;0.32070739258
heritage,cyprus,heritage/cyprus/images/DSC_6621.JPG,-0.044626946981715765;0.9068244060121685;0.41913951408065664;-0.9873060454599633;0.023982520338307944;-0.1570083160741231;-0.1524309948839154;-0.420825777940112;0.8942429515628285,-1.50968622451;-1.9576605640900002;-0.88646875292
heritage,cyprus,heritage/cyprus/images/DSC_6617.JPG,0.01387040363443559;0.987852030102709;0.15477718993758224;-0.9871411912423318;-0.011124360051075088;0.15946321571486105;0.15924785855919102;-0.15499875881893577;0.9749951304026606,-0.26625361223;-3.2581401204000002;0.58227418029
heritage,cyprus,heritage/cyprus/images/DSC_6613.JPG,-0.1503461226591294;-0.9282576161967114;-0.3401967686121735;0.7087575993841048;-0.34110338072820157;0.6175039667654552;-0.6892450280681369;-0.14827771790997574;0.7091932103839989,0.261095714021;-0.47540182797;-0.58667139944
heritage,cyprus,heritage/cyprus/images/DSC_6609.JPG,0.2441107092922684;-0.030721416148573558;0.9692606234644282;-0.03180358728286366;0.9987067915939465;0.039664546638867676;-0.9692257185221443;-0.040508505451964036;0.24281797203106958,-3.7282573146;-0.32462902126;3.3625043308
heritage,cyprus,heritage/cyprus/images/DSC_6605.JPG,0.27347934286106024;-0.9614891003635392;-0.0273451807526503;0.07196906553326199;0.04880310645175734;-0.9962121814186614;0.9591816838506415;0.27047544561895254;0.08254411355558555,-0.46447918874;-0.57999187742;0.50160978549
heritage,cyprus,heritage/cyprus/images/DSC_6601.JPG,-0.10020695780862754;-0.9922254186732836;-0.07380571892046761;0.334470383653117;0.03626915986817658;-0.9417080813614129;0.9370635667155548;-0.11905152910014943;0.32823559428136295,0.073014296251;-3.7271679733;0.96929323181
heritage,cyprus,heritage/cyprus/images/DSC_6597.JPG,-0.060118620036150316;-0.9980638818437768;-0.015944882686324602;-0.1520986642242681;0.02494660966795692;-0.9880504354572534;0.9865352238344773;-0.05697503334800469;-0.1533039389867441,0.239422338932;-1.43305504945;-1.24871990298
heritage,cyprus,heritage/cyprus/images/DSC_6593.JPG,-0.541890117769309;-0.4318433822229053;-0.7210176096977426;0.45575771908422824;0.5698125082555217;-0.6838118212861583;0.7061444623864909;-0.6991602095842074;-0.11195981232148022,-0.039451690798;-2.7702480645;-1.87803502892
heritage,cyprus,heritage/cyprus/images/DSC_6589.JPG,-0.9076787666714581;-0.37911577507325617;-0.17997356923833335;0.11520210916459439;0.1872846573507264;-0.9755270017611251;0.4035439636245471;-0.9061984805833794;-0.12631936989458503,-0.0154188821611;-2.7214136911;-0.39311670587
heritage,cyprus,heritage/cyprus/images/DSC_6512.JPG,0.5795518170442464;-0.0571439215522255;0.812929433339909;-0.010738670698666297;0.9969163875599685;0.07773285769871324;-0.8148646343487599;-0.05378000040922177;0.5771510540955861,-0.9075807187;-0.34525742578;13.7517117247
heritage,cyprus,heritage/cyprus/images/DSC_6508.JPG,-0.0039196693879801625;0.9977917316208336;0.06630457375616908;-0.9900816702974049;0.005439563680098902;-0.14038766786320975;-0.140438322166671;-0.06619721637703871;0.987873982960854,0.6697323451;5.948813131400001;10.106058363799999
heritage,cyprus,heritage/cyprus/images/DSC_6500.JPG,0.9966781604793897;-0.014581918524299277;0.0801249778506714;0.004792143078121474;0.992636083154009;0.12103983553106099;-0.08129993719640068;-0.12025379026383401;0.9894085840233261,-2.25821779955;0.34992565178999996;9.9079842323
heritage,cyprus,heritage/cyprus/images/DSC_6496.JPG,0.9970477333847768;-0.0028815631893521344;0.0767301371422263;0.005499820802180078;0.999408959363549;-0.03393352199539442;-0.07658700492526778;0.03425534319567942;0.9964742857390366,0.56996728053;-0.188188757742;10.128801684599999
heritage,cyprus,heritage/cyprus/images/DSC_6492.JPG,0.7143879878259168;0.018204016882830354;-0.6995129853114718;-0.09929504840157258;0.9921830636513078;-0.07558612019699214;0.6926689658220347;0.12345599204912823;0.7106112311342951,-4.803729440000001;-0.39509346179;9.814858835799999
heritage,cyprus,heritage/cyprus/images/DSC_6480.JPG,-0.046106455310850336;0.9981490101833459;0.03965789011881271;-0.16813921217368755;-0.046888135071872394;0.9846475045005161;0.984684416505248;0.038730559762145234;0.169989833908474,-0.17815379882500001;2.25485146924;9.3289594774
heritage,cyprus,heritage/cyprus/images/DSC_6488.JPG,0.8667666443490847;0.01458230315773111;-0.49850069275623216;-0.0700714940656547;0.993217679659101;-0.09278268444057008;0.4937667161354988;0.11535162438044605;0.8619097590754836,-0.9650235452999999;-0.55961322432;11.528844378799999
heritage,cyprus,heritage/cyprus/images/DSC_6520.JPG,-0.19276326623627593;-0.9747375017954765;-0.11282342745829449;-0.1900217606425656;-0.07572152589606862;0.9788554443830157;-0.9626702725607679;0.21012627895978486;-0.1706250075993918,2.54392279631;3.8747072962;11.5389672821
heritage,cyprus,heritage/cyprus/images/DSC_6524.JPG,-0.39843168155695086;-0.06212274835623941;0.9150917764182825;-0.03318748075631308;0.9980267389282022;0.05330309095528625;-0.916597395944779;-0.0091319505586443;-0.3997071693455656,4.0628976481;-0.257959739542;11.524619860100001
heritage,cyprus,heritage/cyprus/images/DSC_6528.JPG,-0.15268820880792244;-0.06697312544161899;0.986002490544324;-0.018870273817320395;0.9977168068005482;0.06484663594803437;-0.9880942382470853;-0.00870482029100646;-0.15360339334342088,-1.9315349713999999;-0.5185822543299999;11.477193659600001
heritage,cyprus,heritage/cyprus/images/DSC_6540.JPG,-0.9945973124175249;-0.0016578896889090314;-0.10379517105152825;-0.0030477161690759787;0.9999077963394257;0.013232922798322173;0.10376366203054588;0.013477767671725576;-0.9945106596817341,2.58416200116;-0.27897764999999997;5.8510646767
heritage,cyprus,heritage/cyprus/images/DSC_6548.JPG,-0.5569307705559094;-0.05458059206327238;0.8287635825602035;-0.0036676454765729102;0.9979902881005559;0.06326083491092821;-0.8305508203503618;0.03219229452822815;-0.5560116824207462,-5.6978395236;-0.75930276926;7.383555331399999
heritage,cyprus,heritage/cyprus/images/DSC_6557.JPG,-0.07139936405261871;-0.9727595040658755;-0.22054722410947314;-0.8960488097242244;-0.034580359604346356;0.44260674342065254;-0.43817651854553197;0.22922291765691014;-0.8691709800816936,1.5303119721;-5.5605825198;9.1829346046
heritage,cyprus,heritage/cyprus/images/DSC_6565.JPG,-0.6080185175880177;0.0008687644021872359;-0.7939223686976475;-0.013651921970549045;0.9998401065761351;0.011549299040754088;0.7938054593517103;0.017860753910073766;-0.6079094391216378,2.23339675949;-0.08929410344;12.9201989119
heritage,cyprus,heritage/cyprus/images/DSC_6569.JPG,0.059906323208831824;-0.9934858518131412;-0.09693861298118611;-0.799525306436783;0.010386805174438019;-0.6005425868707703;0.5976374459542904;0.1134811725590879;-0.793694844803623,0.94441639622;-2.3557855830100003;8.7518211428
heritage,cyprus,heritage/cyprus/images/DSC_6573.JPG,0.0016802675051721394;-0.9991370908923232;-0.041500003666710576;-0.9864120740131634;-0.008473710907902055;0.16407137612788825;-0.16428145647686695;0.04066042088659727;-0.985575128151662,-0.050292496584;-1.6224543045000002;4.1867637247000005
heritage,cyprus,heritage/cyprus/images/DSC_6577.JPG,0.03882560855062389;0.9952286100913894;0.08951304807811528;0.5319428038487406;0.055246988861742286;-0.8449761083339877;-0.845889724227818;0.08042253339252486;-0.5272596993593521,-0.46232441851;-0.61283684608;2.8197998089999996
heritage,cyprus,heritage/cyprus/images/DSC_6585.JPG,-0.4084537240295254;0.9029608796766901;0.1335185571368659;-0.1996815807918884;0.054340758351590246;-0.9783528751295347;-0.8906698724100109;-0.42627307181579305;0.15810897073177987,1.24539342662;-2.55384642986;3.1531913854
haiper,bike,haiper/bike/images/image_004.jpeg,-0.0444086367008516;-0.9943622104926982;0.09628949750853807;0.9986331612409772;-0.046844259040573544;-0.023182421460928408;0.027562334012638766;0.09512838555875217;0.9950833673641426,-0.1960672197513899;-1.7201514631645476;2.903829460577829
haiper,bike,haiper/bike/images/image_029.jpeg,-0.30379429789458934;-0.780428110344117;0.5464805478253041;0.9145370713683106;-0.07808007301844855;0.39689475593727297;-0.26707858330425394;0.6203510834859117;0.7374507194098112,-0.7743795049636117;-2.4063622468195978;4.203909143745581
haiper,bike,haiper/bike/images/image_038.jpeg,-0.44075875074949056;-0.6141344795467536;0.6546530108917141;0.867590366595343;-0.47854988364060747;0.13519232470269874;0.23025785421719533;0.6275578458591683;0.743742207133556,-0.8061619977689489;-1.3614914099692277;2.5759478940562475
haiper,bike,haiper/bike/images/image_049.jpeg,-0.4615070783507189;-0.037215312681071866;0.8863555929389929;0.8040800303783029;-0.4396458084204713;0.40020853050021077;0.37478863560547204;0.8973999017385508;0.23282374230440572,-0.05029237007998646;-2.0953351075544067;3.12810973820488
haiper,bike,haiper/bike/images/image_062.jpeg,0.06454466684801141;0.9943063402602297;0.08478730860092054;0.4756129732667718;-0.10534486778652563;0.8733239710962826;0.8772834693768146;-0.01604246082582078;-0.4797044442245997,0.45813698932578173;-1.7352377000311676;3.6787628191855104
haiper,bike,haiper/bike/images/image_076.jpeg,0.566876909470875;-0.09510152245268588;-0.8182947329269147;0.7283420465059043;0.5219901245963793;0.44389657930135884;0.3849265290939824;-0.8476331814240389;0.3651705860945289,1.1496049380742543;-1.4930263438651057;2.5737892552677555
haiper,bike,haiper/bike/images/image_088.jpeg,0.253507028584536;-0.8760074072730466;-0.4102989262245197;0.9590106294413812;0.17207774303018175;0.22513965215413392;-0.12662068976547602;-0.45055551573185004;0.8837233323653516,-0.44871563031823725;-1.750899302580256;2.680271305930209
haiper,bike,haiper/bike/images/image_094.jpeg,0.15438718127182738;-0.9293944893965761;-0.3352468960903555;0.9431470897418158;0.03754610725095775;0.3302481747744308;-0.2943436178524741;-0.36717321921618595;0.8823523455626666,-0.37595896679394963;-2.714322519243274;4.132218436169383
haiper,bike,haiper/bike/images/image_101.jpeg,0.4234658773801474;-0.6722258122106511;-0.6072800903145044;0.8355024044229097;0.5489172156097923;-0.025012449114979213;0.3501605101923956;-0.4967920569060291;0.7940939927344105,-0.11276896793699917;-0.7117396520115244;1.9148700046404166
haiper,bike,haiper/bike/images/image_115.jpeg,0.3904043657227909;0.16367189264027227;-0.9059778930990185;0.886103227677772;0.2002192987628073;0.4180111270073611;0.24981093075287913;-0.9659833041841256;-0.0668637040097193,0.8296975499797659;-2.3480417943432315;3.4725080999174276
haiper,bike,haiper/bike/images/image_119.jpeg,0.34139276573704824;0.81351456101145;-0.4707919269961591;0.7000409860789787;0.11417145834973563;0.7049166588383807;0.6272109671489972;-0.5702270925873677;-0.5305162255458145,-0.10007794513469218;-2.544833204003964;4.041704877255577
haiper,bike,haiper/bike/images/image_128.jpeg,-0.2177248850251865;0.694914687853886;0.6853389315117779;0.6038737563301725;-0.45573299365286246;0.6539448944000462;0.7667674750903672;0.5562382718773818;-0.32041632923808194,-1.1094352034062702;-2.5456449855138703;4.578881332713906
haiper,bike,haiper/bike/images/image_137.jpeg,0.22425244568562896;0.8687843075194276;-0.4415027379439488;0.5321296330155884;0.27037746556631903;0.8023304056189255;0.8164244571732951;-0.4148612456254779;-0.401673066818486,0.7847615822482943;-0.25685464008216424;3.378845296892327
haiper,bike,haiper/bike/images/image_139.jpeg,0.45484758018631954;0.5331256298557034;-0.7133657838651987;0.39137716154806446;0.5998628128469243;0.6978456299081884;0.7999609966849822;-0.5966084717420089;0.06419295310573336,1.0869579831200566;-1.5594034733929556;3.044106078940818
haiper,bike,haiper/bike/images/image_150.jpeg,0.5749716111003644;-0.2792314233637461;-0.7690497114198196;0.8095661257577345;0.3301496854934556;0.4853904337687187;0.11836525864570091;-0.9016823151059519;0.4158829981748563,0.42673787089296894;-1.8688015981412343;2.7976782312737254
haiper,chairs,haiper/chairs/images/image_004.jpeg,-0.07059638852412253;-0.9442807436155352;0.3214809903621727;0.9960524114297933;-0.08411845838877552;-0.02834922650073704;0.05381211399160388;0.3182105626706758;0.946491571115436,0.3809614365764952;-1.6256966809250726;3.33719894602051
haiper,chairs,haiper/chairs/images/image_020.jpeg,-0.3659456889630399;0.3842974007945163;0.8475843677604877;0.7659282432334646;-0.39295841940145704;0.5088591227823354;0.5286186517203733;0.8354036080626466;-0.15054279354803768,0.13627269462740585;-1.5501273598126226;2.6200410453521723
haiper,chairs,haiper/chairs/images/image_035.jpeg,0.11257031974690423;0.9715292312060997;-0.20846792564844296;0.630340843391715;0.09235996914613531;0.7708048113832362;0.7681134969939671;-0.21817559215322402;-0.6019975637195627,-0.024999599497662124;-2.0458979100009156;3.0893176074488427
haiper,chairs,haiper/chairs/images/image_045.jpeg,0.3206193138494339;0.2952175472716687;-0.9000276970013857;0.7977095187742449;0.42819899867817923;0.4246235287733915;0.5107472753169425;-0.8541031654981175;-0.09820897842058329,0.5695194341338387;-1.7437631251118084;3.934923682358765
haiper,chairs,haiper/chairs/images/image_051.jpeg,0.3960162224335697;-0.14735318480513854;-0.9063433071950321;0.8129452294082367;0.515206537610035;0.27144479657246934;0.4269557419122446;-0.8443040107281632;0.32382021542285244,0.14449219436721794;-2.024219790309946;3.3893121608068424
haiper,chairs,haiper/chairs/images/image_073.jpeg,-0.3583872542690649;-0.6233144453051268;0.695009120984353;0.9284325948291811;-0.15994923742114087;0.33530457543426007;-0.09783400654289215;0.76543800775919;0.6360292158709437,0.37140031217908903;-1.650134096379935;3.7081803045941584
haiper,chairs,haiper/chairs/images/image_094.jpeg,-0.008476045681812261;0.9399672003017902;0.3411595213480264;0.8296667549590283;-0.18383649131055124;0.5271216369856031;0.558194618717662;0.28751662007515383;-0.778301330343977,-0.5761275294914505;-2.278861465855582;4.329563938998146
haiper,chairs,haiper/chairs/images/image_103.jpeg,0.34034481747249645;0.6646177287654018;-0.6651681590623021;0.8412616733062033;0.10078760064237935;0.531150314489975;0.4200526184249539;-0.7403547353583086;-0.524814885066029,-0.2691412330902339;-1.373602108243204;2.9594900818582164
haiper,chairs,haiper/chairs/images/image_115.jpeg,0.2808077557603452;0.5444827727540745;-0.7903704919079869;0.5908973523762201;0.5508466312906606;0.5894135286456397;0.756298435314798;-0.6325397212584882;-0.16705142253396899,-1.0950210135265055;-1.3353769956354151;2.5178976814191927
haiper,chairs,haiper/chairs/images/image_122.jpeg,0.030810876850751345;0.9833308060270264;-0.17919602614435065;0.5082866510186762;0.13895486608413576;0.8499036566504221;0.8606366075550742;-0.11726922490482666;-0.49553260097224183,-1.1694178097046852;-1.1424653779547964;2.2926204677685815
haiper,chairs,haiper/chairs/images/image_131.jpeg,-0.34612346228037705;0.6260392701569623;0.6987656124054633;0.5520357948834184;-0.46632201531260997;0.6912309738446463;0.7585875229836545;0.6249948881839944;-0.18419109565177005,-1.4865013002040222;-1.0322742918599643;2.5137917778228243
haiper,chairs,haiper/chairs/images/image_141.jpeg,-0.3532819208627629;-0.24008548884465586;0.9041851814964339;0.9181485102855717;-0.274355291058463;0.28588894229859874;0.17943020217316263;0.9311756721019125;0.3173588981479002,0.168852799311663;-0.10055067917222751;3.0760879740869984
haiper,chairs,haiper/chairs/images/image_144.jpeg,-0.18130608776173318;-0.7146849736066835;0.675539407467358;0.9727219407758801;-0.2314041382623655;0.016252714488887154;0.1447070436217257;0.6600587195817251;0.7371447335702763,-0.21450076788743086;-0.24689181176362568;2.334909591541767
haiper,chairs,haiper/chairs/images/image_152.jpeg,-0.03337154098972128;-0.9896008170821475;-0.13991627168530824;0.9991964785584277;-0.036144038667646816;0.017320672770675297;-0.022197691060299528;-0.13922582841964815;0.9900118338749564,0.2583954158334321;0.11880105684423137;2.8519968050375466
haiper,chairs,haiper/chairs/images/image_155.jpeg,0.1966102428766654;-0.8297736626750923;-0.522321817586381;0.9725321326325286;0.23273988924579647;-0.0036599113486597834;0.12460202002056098;-0.5072551751186147;0.8527405959154163,-0.13785132929123897;-0.49657558920790745;3.7856318043581445
haiper,chairs,haiper/chairs/images/image_160.jpeg,0.2961969271788496;-0.38296901628088614;-0.8749869215586354;0.953719994374407;0.16829315861134408;0.2491898575285484;0.051822318167836834;-0.9083017919906727;0.4150931244988817,-0.02431965468557431;0.3455363735137046;4.324813301907667
haiper,fountain,haiper/fountain/images/image_000.jpeg,0.04969295316658362;-0.9971437954866396;0.05687584309777057;0.9866045823252334;0.05786735758818995;0.15252136591511434;-0.15537698845207218;0.0485347303305483;0.986662237754798,-0.17260067526559286;-1.6156709619995344;4.799234631568514
haiper,fountain,haiper/fountain/images/image_007.jpeg,0.2255238012063827;-0.8869931724339238;-0.4029666576095693;0.973066076283534;0.22535968902007553;0.04853268744818062;0.04776427823794607;-0.40305846054930883;0.9139269396970577,-0.2569332672242033;-1.9935080360067357;3.8356717890017005
haiper,fountain,haiper/fountain/images/image_012.jpeg,0.369994639018586;-0.6943206183856907;-0.6172704804071052;0.9229761187943037;0.35046666299271734;0.15902264702284508;0.10592002281395846;-0.6285634391334428;0.7705121360185245,-0.13001353572698535;-1.5842630837842062;3.3852675140672273
haiper,fountain,haiper/fountain/images/image_025.jpeg,0.4752785192800063;0.22574896367754071;-0.8503809349400544;0.6992397464250582;0.4897155465818941;0.520809428155268;0.5340169530365353;-0.8421496831528901;0.07489863173023825,-0.2754177583288814;-1.5406947428191513;3.54110972432468
haiper,fountain,haiper/fountain/images/image_033.jpeg,0.34409729923392995;0.6661265375117974;-0.6617193398129295;0.6071295221703698;0.3797473552294226;0.6979868834766435;0.7162337551170666;-0.6419247480965372;-0.27375504709886833,0.0645741069021124;-1.4594919059510487;3.72202482602807
haiper,fountain,haiper/fountain/images/image_041.jpeg,0.09673613569441009;0.9672737489942204;-0.23457112899412602;0.5525899062498342;0.14382260958860027;0.8209503349666926;0.827820340147373;-0.20903720118149127;-0.5205928667975548,-0.09031543948523361;-1.4452815853174579;3.754500151116397
haiper,fountain,haiper/fountain/images/image_056.jpeg,-0.41142454701133135;0.7711323898718335;0.4858854591434851;0.5810532328310497;-0.18880970678475606;0.7916615661003383;0.7022157665084903;0.6080343180400338;-0.37038801999050186,-0.008073833246539543;-1.3905794611064128;3.6263446288870678
haiper,fountain,haiper/fountain/images/image_071.jpeg,-0.5690028296377942;-0.10380817537053505;0.8157570977873403;0.7787454674230803;-0.3867072777909826;0.49397669810578776;0.264180386918091;0.916341281417425;0.30087768135586157,-0.01514089151579005;-1.3340520120872863;3.4889365973766413
haiper,fountain,haiper/fountain/images/image_082.jpeg,-0.30832039179594317;-0.7946541116732913;0.5229372608674281;0.9481417400297993;-0.21207132689085895;0.23675513325800338;-0.07723844131040364;0.5688150798910687;0.818830646759424,0.20641383055944573;-1.1743211029014518;3.6671676797696557
haiper,fountain,haiper/fountain/images/image_101.jpeg,0.5651154756916832;-0.13848506444916298;-0.8133058379590509;0.5066781200430904;0.836251816990998;0.20966683392671837;0.6510927597534489;-0.5305702455884288;0.5427461954660503,0.14692246845581;-0.9813925959634725;2.0090028523252674
haiper,fountain,haiper/fountain/images/image_108.jpeg,0.4743059099769704;0.3591086543419125;-0.8037878315436598;0.28884162001265956;0.7990031040315227;0.5274130812716481;0.8316275742839342;-0.48232252085584026;0.2752463688514112,0.35894664726016196;-0.7975575481201825;1.9109069293304328
haiper,fountain,haiper/fountain/images/image_116.jpeg,0.12265594926098933;0.9477137747485427;-0.2946084168226605;0.12267064312847076;0.28009612543330964;0.9521019240772992;0.9848387844847163;-0.15292076925361187;-0.08190120210076657,0.09377131447835992;-0.8035609875762022;2.062001532928331
haiper,fountain,haiper/fountain/images/image_129.jpeg,-0.5343895484836592;-0.34213162681357034;0.7728995797678578;0.682218938419644;-0.7144336184438027;0.15544106567721938;0.49900413879346284;0.6103528117172848;0.6151945340262698,0.23204867694543302;-1.4041957606543702;2.823681170153847
haiper,fountain,haiper/fountain/images/image_136.jpeg,-0.21097284287031837;-0.9035413049996073;0.37296590960947434;0.8960555702532387;-0.3312352348048573;-0.2955801655083002;0.39060833911907095;0.2718387930067701;0.8795048584443768,0.22465738201188581;-1.1670442549038162;2.6010589948740175
haiper,fountain,haiper/fountain/images/image_143.jpeg,0.296630410544358;-0.8574458010418747;-0.4204724697479529;0.8397672798147823;0.44385653898267097;-0.31270159666174646;0.4547541261965266;-0.2603422191615917;0.8517162753107699,0.1951427573228057;-0.43458112306433083;2.490753987957646
haiper,fountain,haiper/fountain/images/image_155.jpeg,0.4961283598566515;-0.14471896718764143;-0.8561034231225171;0.8578122143071338;0.23412399514523896;0.45754142968995093;0.13421943052867213;-0.9613752521431862;0.24029725140996616,0.12522080425293694;-2.555268295986252;3.3374814773718513
haiper,fountain,haiper/fountain/images/image_163.jpeg,0.45858561910786677;0.4462740406266058;-0.7684651655151697;0.8157272687676075;0.1316657036379133;0.5632523106694485;0.3525453913135075;-0.8851574002110223;-0.30365790606416,0.16413548061754232;-2.2375738025499063;3.7384452368016396
haiper,fountain,haiper/fountain/images/image_166.jpeg,0.20528288670585304;0.8534983916261667;-0.4789566075515176;0.7773172426790567;0.1551692304759773;0.6096723826345766;0.5946737262226577;-0.497456536196922;-0.631585428849827,-0.3831325089933735;-2.300858448808467;3.4060576851814193
haiper,fountain,haiper/fountain/images/image_173.jpeg,-0.05518783257535431;0.9922806436398642;-0.11105596514051652;0.8079706473891216;0.1097291862314469;0.5789153121541946;0.5866325392383538;-0.05778087872853227;-0.8077893499917663,0.05150792481434135;-1.8765401457369455;3.647545264809564
haiper,fountain,haiper/fountain/images/image_186.jpeg,-0.5277231273872769;0.5743430062701733;0.6258102044303303;0.7747200050972018;0.023339265451444713;0.6318735572805516;0.34830620798771805;0.8182819745275627;-0.4572716869001292,-0.2644057166541272;-1.9375929862729877;3.422259042203457
haiper,fountain,haiper/fountain/images/image_199.jpeg,-0.5556847055981917;-0.28274031094116775;0.7818391295740719;0.8203795261973057;-0.03391274532975097;0.5708128928996643;-0.13487750353759892;0.9585968090250934;0.25079915623138327,-0.151935763973224;-1.89871981446301;3.525124488735155
haiper,fountain,haiper/fountain/images/image_214.jpeg,-0.03331801936495471;-0.9993968495352044;0.009790134049369958;0.8815610649578922;-0.024771548320613235;0.4714196210851924;-0.4708927673429518;0.024337369062979147;0.8818546899184633,0.29970415003036843;-1.8186093386564894;3.462734284860748
haiper,fountain,haiper/fountain/images/image_230.jpeg,-0.5128274073478021;0.5930297411495693;0.6207445339147231;0.1920732327158115;-0.6254768351243334;0.7562318440775591;0.8367293012360866;0.5070448252718123;0.2068565242337015,-0.2726982392314059;-0.7984109643773816;1.7996850270059144
heritage,wall,heritage/wall/images/DSC_4991_acr.jpg,0.999869796943476;-0.0040386551207343075;0.015623009474104247;0.004505623629226573;0.9995406138395873;-0.029970996661652174;-0.015494789960626755;0.03003748574692591;0.9994286672564877,2.0797156924;-0.137623968672;-0.39233103064
heritage,wall,heritage/wall/images/DSC_4985_acr.jpg,0.9998118247883827;-0.014825400954682006;0.012510895246029911;0.015223182698473128;0.9993615543361494;-0.032322413637667906;-0.012023714977207686;0.03250678700469343;0.9993991890514913,3.61829639448;-0.149598458392;-0.294600433368
heritage,wall,heritage/wall/images/DSC_4982_acr.jpg,0.9992047860711779;-0.012037795016046491;0.03801166904521957;0.013140008049352437;0.9994964795136367;-0.028881267775311033;-0.037644862609851705;0.02935777462611757;0.9988598427147262,5.1625883658400005;-0.163444399416;-0.41333316097600004
heritage,wall,heritage/wall/images/DSC_4979_acr.jpg,0.9999730993162277;-0.007308336501455543;0.000623587587542902;0.007324842316839765;0.999436492831622;-0.03275734240534147;-0.0003838345102755754;0.03276102889118169;0.9994631397190493,6.5850623839999995;-0.20125434953600002;-0.475515512224
heritage,wall,heritage/wall/images/DSC_4976_acr.jpg,0.9996488785460695;0.0014890991337197404;0.026455664901029446;-0.00026078499430073193;0.9989242032494324;-0.04637206221070272;-0.02649625658036157;0.046348880744377104;0.9985738478655303,7.7869684264000005;-0.2489740256;-0.82059848704
heritage,wall,heritage/wall/images/DSC_4973_acr.jpg,0.9996862340270153;0.002674107364257742;-0.024905474231343636;-0.0035695910066931556;0.9993461159298297;-0.03598053079108583;0.024792973136125378;0.03605814368166729;0.9990421005930149,9.7008137256;-0.324660781896;-0.22761947574400002
heritage,wall,heritage/wall/images/DSC_4970_acr.jpg,0.9998029120796768;-0.00612778350375448;-0.01888351837792231;0.00511234585325818;0.9985622244158685;-0.053360546188258445;0.019183349990939774;0.05325349039230859;0.9983967472123301,11.408908216799999;-0.23155983693600002;-0.248296654552
heritage,wall,heritage/wall/images/DSC_4967_acr.jpg,0.9999079230091279;-0.005396738712860642;-0.01245073149806952;0.004892148014306395;0.9991793762562698;-0.04020747383183415;0.012657503362749987;0.04014286082725821;0.9991137764705406,13.015837575199999;-0.251670553192;-0.10151703405599999
